index,contract,invoice_type,billing_type,1,2,3,4,5,6,7,8,9,10,11,12,fraud_consumption,fraud_flag,SERVICE_STATUS,POWER_SUSCRIBED,TARIFF,ACTIVITY_CMS,READWITH,SEGMENT,agency,zone,block
661648,203004075,0,1,54,650,185,55,34,37,443,224,102,179,179,81,,,1,2.2,1,3,1,1,890,70,0
11431762,203025627,0,1,12,15,110,208,211,182,114,79,35,61,127,43,,,2,2.2,1,6,1,5,962,6,0
1862141,200955423,0,2,10,5,8,12,9,8,14,34,43,6,10,0,,,1,6.6,1,6,1,4,842,3,0
12096041,200830851,0,1,21167,22581,42289,0,,,,,,,,,,,3,19.8,1,4,1,2,806,11,0
13420421,203307463,0,1,,,,,,,,,1,0,0,0,,,1,3.3,1,6,1,5,831,14,0
13593349,203074484,0,2,159,166,139,183,219,145,118,177,202,216,183,204,,,2,2.2,1,6,1,5,861,3,0
885557,203256841,0,1,,0,97,131,123,165,176,132,137,107,92,107,,,1,39.6,1,3,1,2,822,11,0
12034076,203130626,0,1,,,,,,,1,3,,,,,,,1,2.2,1,6,1,5,301,4,0
7957829,201002153,0,1,40,100,66,135,69,73,59,83,108,40,50,60,,,1,19.8,1,6,1,4,882,7,0
6832966,201685319,0,2,161,192,195,212,258,211,257,222,135,194,119,109,,,1,6.6,1,29,1,2,902,5,0
6439420,201721054,0,1,31,25,62,47,45,42,1,0,0,50,50,45,,,1,2.2,1,0,1,0,801,7,0
7169575,201512946,0,1,283,0,,,,,,,,211,33,,,,1,2.2,1,6,1,5,816,47,0
12673334,201665457,0,1,,28,0,0,2,6,21,25,24,21,26,15,,,1,1.1,1,6,1,5,220,7,0
9790519,200198015,0,2,217,143,90,90,107,140,60,107,115,219,146,217,,,4,2.2,1,6,1,5,822,12,0
5668170,201716274,0,1,0,20,0,18,,,0,31,65,15,30,40,,,1,1.1,1,6,1,5,918,5,0
486811,203063356,0,2,43,61,17,40,82,56,62,68,55,25,43,41,,,1,2.2,1,0,1,0,609,3,0
5814494,200870574,0,1,111,86,59,87,70,93,71,78,88,94,121,98,,,1,6.6,1,6,1,3,808,7,0
2966440,203155435,0,1,6,5,6,,,,,32,11,67,17,18,,,4,2.2,1,6,1,5,611,4,0
7272788,203250614,0,2,245,129,244,,,783,,,940,,,,,,1,1.1,1,6,1,5,886,12,0
10359800,202513488,0,1,97,80,79,79,144,97,123,81,111,84,95,94,,,1,3.3,1,0,1,0,820,19,0
8147010,201158465,0,2,13,14,2,11,6,4,4,4,0,,,13,,,1,2.2,1,6,1,5,300,4,0
2373926,203108162,0,1,,,,,,,0,0,10,0,0,3,,,2,2.2,1,3,3,1,805,13,0
12634095,203213377,0,1,180,168,98,103,79,91,88,69,101,143,113,87,,,1,2.2,1,6,1,5,882,2,0
9458777,201263085,0,1,94,173,119,104,100,95,103,97,91,101,100,95,,,1,6.6,1,6,1,3,864,16,0
11252284,200845101,0,1,,249,139,172,169,173,160,211,162,225,167,196,,,1,2.2,1,6,1,5,807,13,0
9821722,201909962,0,1,210,,406,0,,,,,,,,,,,1,2.2,1,6,1,5,804,9,0
2859195,203146303,0,1,177,221,192,201,222,220,266,270,251,221,363,364,,,4,2.2,1,0,1,0,803,1,0
6634343,200758694,0,1,5,9,2,0,4,1,12,3,0,5,31,39,,,1,2.2,1,6,1,5,803,7,0
12305383,200350484,0,1,54,56,48,67,52,82,82,104,100,118,121,105,,,1,2.2,1,6,1,5,833,8,0
9995943,201686823,0,1,69,81,6,35,107,101,28,71,50,93,65,69,,,1,2.2,1,3,1,1,902,2,0
5889998,201804794,0,1,53,55,57,51,43,29,56,11,,,,186,,,1,6.6,1,6,1,4,879,5,0
6546152,201524707,0,2,10,22,26,15,17,20,54,52,48,39,30,24,,,1,1.1,1,6,1,5,850,15,0
12479463,201674480,0,1,101,103,102,144,138,135,131,104,88,102,115,82,,,1,2.2,1,6,1,5,964,11,0
8340654,201857182,0,1,32,37,26,35,,,,,,192,33,28,,,1,1.1,1,3,1,1,34,1,0
10239581,200794901,0,1,121,115,122,121,123,129,158,132,115,118,126,120,,,1,3.3,1,26,1,1,805,2,0
12693854,201921594,0,1,0,67,48,0,54,0,65,61,35,44,31,71,,,1,1.1,1,6,1,5,246,71,0
6140096,200224819,0,1,97,74,60,60,72,57,76,126,83,97,73,145,,,1,1.1,1,6,1,5,824,6,0
2491330,203103085,0,1,14,40,30,27,,,9,15,13,19,4,31,,,1,2.2,1,0,1,0,816,5,0
12243828,203320592,0,1,,,,,,,,,3,6,5,6,,,1,2.2,1,0,1,0,807,16,0
8858683,200312971,0,2,103,102,109,111,108,22,107,103,95,98,97,87,,,1,3.3,1,6,1,5,829,17,0
11763763,203194080,0,2,36,26,36,45,2,1,1,3,,,,,,,1,2.2,1,6,1,5,879,4,0
10018006,201838182,0,2,153,73,100,107,207,126,143,104,45,57,50,60,,,4,2.2,1,3,1,1,807,13,0
1643618,201984323,0,1,64,61,58,59,65,66,66,68,71,89,83,73,,,4,2.2,1,6,1,5,832,1,0
10112132,201646503,0,1,106,95,101,81,85,82,65,69,105,107,85,102,,,1,2.2,1,6,1,5,962,22,0
3053533,201566965,0,1,119,127,96,101,111,105,109,121,90,110,132,108,,,1,2.2,1,6,1,5,618,5,0
523066,201250180,0,1,83,130,86,87,98,124,143,128,93,86,72,60,,,1,2.2,1,6,1,5,863,4,0
5886071,200912896,0,1,437,469,449,544,545,376,427,394,587,706,611,557,,,1,2.2,1,6,1,5,837,9,0
3544932,201725108,0,1,174,178,219,185,210,161,177,150,176,230,245,279,,,4,2.2,1,6,1,5,735,20,0
4861705,201352069,0,1,87,63,62,64,66,58,28,32,17,20,9,18,,,1,2.2,1,6,1,5,874,10,0
5790701,200322025,0,1,92,118,105,94,84,105,94,90,82,76,68,153,,,1,2.2,1,6,1,5,831,5,0
12439137,201822432,0,1,101,105,86,86,84,108,93,113,86,99,86,99,,,1,2.2,1,6,1,5,861,3,0
10276744,203308011,0,1,,,,,,,,161,101,81,79,101,,,1,2.2,1,6,1,5,613,2,0
5971438,201202616,0,2,21,31,17,27,32,18,67,48,54,52,53,28,,,1,2.2,1,6,1,5,860,2,0
8523823,200200585,0,1,,,0,,,,,,,,,,,,2,2.2,1,6,1,5,822,13,0
11633431,201366752,0,1,82,59,61,38,36,35,72,59,28,79,46,43,,,1,3.3,1,6,1,5,874,6,0
12069022,200066104,0,2,1833,1718,1950,2065,1518,1678,1029,781,728,1182,995,888,,,1,6.6,1,4,2,2,821,9,0
4337489,202131686,0,1,22,25,31,33,27,42,35,36,36,12,16,30,,,1,2.2,1,6,1,5,874,5,0
8423752,200212837,0,1,37,30,33,25,24,23,176,33,116,113,38,33,,,4,2.2,1,6,1,5,823,9,0
1166986,200863614,0,1,73,68,65,77,70,75,62,64,74,70,76,103,,,1,2.2,1,6,1,5,808,2,0
5139083,202229387,0,2,57,64,30,31,25,39,15,32,31,58,57,35,,,4,2.2,1,6,1,5,808,4,0
1822441,203201711,0,2,6849,2001,1250,2380,2318,2235,2060,2072,2300,2329,2461,3302,,,1,19.8,1,0,2,0,841,3,0
2782881,203263336,0,2,,,0,15,8,177,58,,28,156,107,100,,,4,2.2,1,3,1,1,823,6,0
6271798,203268808,0,2,,,9,2,,3,42,42,42,0,20,25,,,1,2.2,1,6,1,5,610,4,0
6515911,203130887,0,2,56,77,29,46,47,36,1,0,14,183,39,60,,,1,2.2,1,6,1,5,72,3,0
1483390,201706600,0,1,13,51,55,53,47,28,57,56,40,0,13,46,,,1,3.3,1,6,1,5,914,5,0
13517650,202227535,0,1,55,40,41,72,71,72,74,72,55,76,72,70,,,2,2.2,1,3,1,1,838,3,0
1923871,203283321,0,1,,,,,,1,,,,,0,,,,1,2.2,1,6,1,5,860,2,0
12270693,203111733,0,1,28,19,20,22,25,21,23,53,44,22,,21,,,1,2.2,1,6,1,5,462,3,0
4012253,200081151,0,1,170,254,258,252,233,202,212,195,228,206,292,618,,,1,1.1,1,6,1,5,830,2,0
2378335,203160303,0,2,,,,,,,0,,0,,0,,,,2,2.2,1,3,1,1,210,8,0
11648833,203312679,0,1,,,,,,,,,,,81,171,,,4,2.2,1,0,1,0,801,5,0
8415729,203235626,0,2,18,22,20,0,42,39,84,52,59,25,23,12,,,1,2.2,1,0,1,0,609,1,0
9275403,200222784,0,1,18,28,22,19,132,31,,10,11,16,67,8,,,4,3.3,1,6,1,5,824,1,0
12887308,201868928,0,2,558,677,411,343,552,315,415,4,,,,5,,,1,6.6,1,5,1,2,883,5,0
11666804,201660876,0,1,23,21,36,40,31,42,61,73,72,63,66,29,,,1,2.2,1,6,1,5,964,3,0
10397179,202333285,0,2,25,8,8,9,18,17,12,3,14,,,31,,,1,2.2,1,6,1,5,300,3,0
3899405,203121735,0,1,53,62,46,226,51,87,88,147,,,,298,,,1,2.2,1,6,1,5,879,14,0
2094158,203067161,0,1,4580,5398,3887,4501,4918,4364,4429,4327,5877,2133,3199,4720,,,1,39.6,1,10,2,2,882,3,0
2036103,201701457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,2,2.2,1,6,1,5,913,8,0
6033120,200795584,0,1,74,59,68,64,72,50,45,53,69,17,31,41,,,4,2.2,1,6,1,5,805,2,0
10928719,201451397,0,1,44,47,43,46,55,,,,24,18,35,31,,,1,2.2,1,6,1,5,92,3,0
7376801,203132393,0,1,12,14,15,14,16,38,60,50,42,,,,,,1,2.2,1,6,1,5,875,15,0
2766126,203327625,0,1,,,,,,,,,,,,79,,,1,2.2,1,0,1,0,887,11,0
12741875,200726487,0,1,174,120,150,163,153,164,176,196,107,163,198,184,,,1,2.2,1,6,1,5,617,1,0
10955031,201995875,0,1,194,272,389,180,229,222,260,192,154,286,306,325,,,4,2.2,1,6,1,5,890,47,0
13242471,203327712,0,1,,,,,,,,,,129,194,174,,,1,6.6,1,6,1,4,610,3,0
8617209,203354581,0,1,,,,,,,,,,,,478,,,2,2.2,1,6,3,5,823,5,0
12828236,203069215,0,1,144,234,157,165,105,107,133,166,178,166,164,157,,,1,2.2,1,9,1,1,881,19,0
6653943,203258751,0,1,,321,57,52,45,39,19,56,53,40,39,43,,,1,3.3,1,6,1,5,746,25,0
8320720,203230593,0,1,104,115,95,108,119,111,107,111,110,131,118,125,,,1,2.2,1,6,1,5,850,9,0
1157475,200987702,0,1,,7,3,2,10,10,10,,9,64,23,,,,1,1.1,1,6,1,5,881,19,0
4219030,201315455,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1.1,1,6,1,5,868,64,0
9255585,201760763,0,1,187,191,168,197,159,196,184,205,169,174,192,175,,,4,2.2,1,6,1,5,808,4,0
3474692,201855124,0,1,80,71,50,57,61,14,54,96,72,85,110,55,,,1,2.2,1,6,1,5,463,1,0
8412397,201530920,0,1,63,40,28,70,65,48,61,93,215,88,86,76,,,1,2.2,1,6,1,5,890,12,0
86421,200334970,0,1,263,208,220,215,293,307,271,260,247,277,255,241,,,1,2.2,1,6,1,5,832,2,0
10513305,201393200,0,1,49,39,2,1,4,5,4,3,2,2,2,3,,,1,2.2,1,6,1,5,11,39,0
11905311,201912199,0,1,,,,143,,,514,,,,,,,,2,1.1,1,6,1,5,911,36,0
12094584,201200200,0,1,47,29,91,34,29,26,34,62,58,118,109,56,,,1,2.2,1,6,1,5,463,2,0
9042253,201699591,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,2,1.1,1,13,1,1,913,9,0
2167683,200785798,0,1,172,167,182,199,172,161,114,106,139,116,142,160,,,4,2.2,1,6,1,5,804,8,0
8024354,201196502,0,1,43,24,56,79,68,81,46,45,50,73,73,77,,,1,2.2,1,6,1,5,860,2,0
11164585,201039029,0,2,3,6,18,45,10,26,12,,53,,24,,,,1,1.1,1,6,1,5,886,3,0
4096015,201201277,0,1,26,26,15,17,20,21,33,29,45,30,33,29,,,1,2.2,1,6,1,5,860,3,0
7529866,201557543,0,2,54,121,79,86,104,102,126,118,127,108,111,133,,,4,2.2,1,6,1,5,823,14,0
9078089,200785610,0,1,728,565,838,923,948,895,768,736,972,800,910,930,,,1,33,1,4,2,2,804,8,0
12052762,200853196,0,1,187,189,175,178,191,177,194,234,189,208,192,190,,,1,2.2,1,6,1,5,611,9,0
4536362,203086207,0,1,6,15,11,12,16,0,8,6,,,,,,,1,2.2,1,0,1,0,842,1,0
9304173,201311951,0,1,13,22,24,31,7,0,13,56,19,1,16,0,,,1,1.1,1,6,1,5,868,54,0
7754029,203302799,0,1,,,,,,,,119,272,316,281,223,,,1,6.6,1,3,1,2,838,11,0
1271706,201791773,0,1,0,0,1,57,8,4,1,0,0,0,2,0,,,1,2.2,1,6,1,5,462,5,0
7232781,203298913,0,1,,,,,,,50,42,34,16,33,14,,,1,2.2,1,6,1,5,913,1,0
624591,203151956,0,1,107,95,100,113,114,98,128,145,95,97,95,113,,,4,2.2,1,0,1,0,805,6,0
12610319,201657995,0,2,18,18,15,17,18,18,18,18,18,18,19,16,,,1,2.2,1,6,1,5,220,2,0
12692614,203286925,0,1,,,,,,40,44,22,17,11,10,17,,,1,1.1,1,6,1,5,151,19,0
9110633,201759674,0,1,0,,,,,,,,,,,,,,1,3.3,1,3,1,1,735,11,0
10793214,200806368,0,1,148,122,143,165,165,168,186,184,169,164,164,140,,,1,2.2,1,6,1,5,613,2,0
4305156,201992856,0,1,,,1,1,11,,,,,,,,,,2,2.2,1,6,1,5,610,3,0
2336443,202955707,0,1,3,0,0,0,0,0,0,,0,2,0,0,,,1,2.2,1,0,1,0,862,24,0
6341412,203159976,0,1,,0,,,,,,,,,,,,,2,2.2,1,6,3,5,824,4,0
4656356,201005714,0,1,57,80,51,51,94,149,128,116,,56,,,,,1,2.2,1,6,1,5,882,11,0
4682558,201573643,0,2,128,159,201,195,98,132,180,123,123,216,249,146,,,1,3.3,1,6,1,5,613,10,0
6932187,203119671,0,1,155,190,160,157,283,239,175,196,179,360,213,195,,,4,2.2,1,6,1,5,827,9,0
3996247,202976302,0,1,110,111,85,120,105,87,90,72,61,72,66,61,,,1,2.2,1,3,1,1,890,42,0
9037582,201179884,0,1,17,26,12,5,58,43,38,50,28,20,9,22,,,1,6.6,1,6,1,4,362,7,0
10186803,201861819,0,1,0,14,0,0,6,4,4,5,5,3,4,12,,,1,6.6,1,6,1,4,220,4,0
1475839,203267840,0,2,,,,,502,93,315,196,174,,217,142,,,4,2.2,1,6,1,5,614,2,0
1940095,201550107,0,1,20,0,6,28,26,34,42,15,37,14,10,6,,,1,2.2,1,6,1,5,870,17,0
11910675,203157662,0,1,65,80,61,85,93,80,32,46,15,59,57,52,,,1,2.2,1,0,1,0,824,8,0
8339401,202017397,0,1,29,20,21,30,18,45,10,6,10,11,8,10,,,1,2.2,1,6,1,5,866,3,0
4124030,201950182,0,2,0,0,0,10,36,7,37,20,30,31,27,31,,,1,2.2,1,6,1,5,613,7,0
9810029,201505663,0,1,55,55,67,63,63,81,52,55,52,75,63,39,,,1,1.1,1,6,1,5,815,34,0
5800770,202092035,0,2,26,59,31,47,20,73,71,32,23,27,30,67,,,1,1.1,1,6,1,5,890,26,0
2526854,202010694,0,2,56,42,47,42,58,59,6,12,32,35,25,81,,,1,2.2,1,6,1,5,890,36,0
94089,200274853,0,1,233,305,243,267,269,261,212,221,224,197,392,557,,,4,9.9,1,6,1,4,827,21,0
11992428,202008171,0,1,158,173,156,158,217,207,153,181,120,162,153,195,,,4,2.2,1,6,1,5,614,2,0
5512468,203322062,0,1,,,,,,,,,13,64,108,116,,,1,2.2,1,6,1,5,216,2,0
7104276,201960686,0,1,8,18,17,16,23,25,25,27,25,39,33,25,,,1,2.2,1,0,1,0,341,1,0
12644162,201235987,0,1,45,25,12,32,30,7,21,20,16,11,11,8,,,1,6.6,1,6,1,4,862,11,0
2155898,203052829,0,1,6,16,16,9,4,13,4,3,5,4,6,5,,,1,2.2,1,0,1,0,921,8,0
13342562,201608604,0,1,61,172,243,248,225,143,186,139,44,127,214,277,,,1,2.2,1,6,1,5,961,25,0
3895992,201925107,0,2,135,105,90,139,7,69,147,187,168,134,175,138,,,4,2.2,1,6,1,5,861,3,0
9440599,200258949,0,1,104,143,151,192,159,157,158,122,101,125,113,131,,,1,6.6,1,6,1,3,826,5,0
4453107,203106266,0,1,88,54,19,65,45,31,100,46,67,78,80,108,,,1,2.2,1,0,1,0,182,2,0
6582279,203031394,0,1,177,20,73,73,193,117,143,97,118,143,130,158,,,1,2.2,1,0,1,0,822,13,0
10470120,201532807,0,1,119,69,55,72,14,25,45,32,37,65,88,17,,,4,2.2,1,6,1,5,890,36,0
10387101,201904836,0,2,40,37,41,53,46,53,89,63,29,58,55,56,,,1,2.2,1,6,1,5,861,3,0
6236893,203208408,0,2,,,11,2,2,,20,20,20,,,,,,1,2.2,1,0,1,0,610,4,0
4327507,200974576,0,1,39,37,27,55,81,46,41,49,42,36,42,28,,,1,2.2,1,6,1,5,881,2,0
4853604,201881306,0,2,59,79,34,47,67,,112,63,,,,,,,1,2.2,1,6,1,5,403,1,0
5186099,203292145,0,1,,,,,,,37,83,71,64,79,104,,,1,2.2,1,6,1,5,961,24,0
10542826,201719141,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,4,2.2,1,0,1,0,801,6,0
8489008,200055854,0,1,298,246,253,212,173,150,118,120,96,136,162,145,,,1,6.6,1,3,1,1,830,5,0
13089605,203079181,0,1,41,0,19,0,66,50,37,34,38,45,19,23,,,1,2.2,1,0,1,0,862,39,0
4963094,201908158,0,1,20,58,0,119,63,0,134,0,102,0,64,0,,,1,1.1,1,0,1,0,22,13,0
6089638,203289647,0,1,,,,,,125,163,185,149,144,134,149,,,1,2.2,1,0,1,0,828,3,0
11952147,203129062,0,2,11,13,13,21,16,20,16,,,,,,,,1,2.2,1,6,1,5,294,19,0
923515,201718587,0,1,47,54,41,38,34,50,60,44,46,42,47,57,,,1,2.2,1,6,1,5,921,10,0
5146797,201660409,0,2,80,119,113,204,218,315,168,105,111,67,0,173,,,2,2.2,1,3,1,1,964,3,0
8864628,201373756,0,1,19,,32,16,3,4,12,15,,,,,,,1,2.2,1,6,1,5,879,1,0
158486,203351618,0,1,,,,,,,,,,,,20,,,1,2.2,1,3,1,1,46,3,0
7664196,201587332,0,2,148,110,168,111,107,119,118,126,130,,,,,,1,2.2,1,6,1,5,882,11,0
6312470,201610194,0,1,40,38,46,39,31,79,55,60,70,82,119,107,,,1,1.1,1,6,1,5,960,28,0
2585376,203226353,0,1,42,120,,228,0,0,,0,0,0,0,0,,,4,1.1,1,0,1,0,44,1,0
793382,203330503,0,2,,,,,,,,,210,,149,,,,1,2.2,1,6,1,5,746,26,0
3124791,203081393,0,1,100,107,89,121,103,110,123,111,109,118,101,118,,,4,2.2,1,6,1,5,827,25,0
8198716,203091096,0,2,110,115,221,125,160,20,1,5,0,0,0,0,,,1,2.2,1,6,1,5,883,6,0
2344453,200758352,0,1,234,215,249,239,239,251,270,197,236,200,182,193,,,1,2.2,1,6,1,5,803,8,0
11912049,203187849,0,1,117,120,78,91,103,104,107,113,164,130,98,107,,,1,2.2,1,0,1,0,828,8,0
4708476,200705845,0,1,107,119,118,130,130,128,111,53,13,38,28,21,,,1,2.2,1,6,1,5,801,1,0
9081247,202344935,0,1,925,1342,852,869,1071,977,1040,1195,914,1144,1064,1149,,,1,19.8,1,0,1,0,826,5,0
12013061,203026057,0,1,105,64,59,35,,,,403,126,166,112,0,,,1,2.2,1,6,1,5,210,16,0
9490792,203182960,0,1,24,23,40,81,85,79,83,82,79,63,77,84,,,1,2.2,1,6,1,5,816,2,0
3009210,203061738,0,1,17,10,3,1,17,9,1,18,0,0,0,10,,,1,2.2,1,0,1,0,862,8,0
8685868,203176124,0,1,76,82,102,95,73,124,177,,83,85,80,48,,,1,2.2,1,0,1,0,609,5,0
11840506,201493526,0,1,56,53,54,56,66,0,94,56,33,60,0,29,,,1,2.2,1,6,1,5,0,0,0
11710820,203248956,0,1,0,,,,,,0,,,,,,,,2,1.1,1,6,1,5,614,3,0
13381612,200706193,0,1,142,68,113,177,183,180,135,112,106,202,165,160,,,4,2.2,1,6,1,5,801,2,0
13420135,201775862,0,1,67,80,73,83,86,86,81,59,49,72,71,76,,,1,2.2,1,14,1,1,863,1,0
5965034,203297421,0,1,,,,,,,,14,278,117,117,94,,,4,2.2,1,0,1,0,803,3,0
5440273,201822139,0,2,79,81,78,82,95,87,85,93,87,79,79,97,,,1,2.2,1,6,1,5,881,1,0
11139198,201848397,0,1,24,43,91,118,126,108,99,110,117,106,117,92,,,1,2.2,1,0,1,0,962,6,0
10555668,203142896,0,1,20,4,0,59,25,47,32,,,,,,,,1,2.2,1,6,1,5,294,18,0
293063,200197531,0,1,386,359,324,324,62,238,236,224,269,262,270,336,,,1,6.6,1,6,1,4,822,11,0
11870319,201352548,0,1,24,24,23,22,26,22,21,40,28,23,,36,,,1,2.2,1,6,1,5,875,1,0
5052182,200197235,0,1,140,143,134,131,98,123,166,174,147,34,67,67,,,2,2.2,1,6,3,5,822,12,0
4556336,201939817,0,2,0,4,9,6,12,10,,18,9,13,11,36,,,1,2.2,1,6,1,5,867,19,0
13165931,200233028,0,1,59,64,83,99,86,71,106,113,161,96,26,292,,,1,2.2,1,6,1,5,824,20,0
3562168,200241456,0,1,75,95,79,25,33,48,37,38,26,11,26,28,,,1,2.2,1,6,1,5,825,7,0
13035402,200814104,0,1,,,72,30,30,133,34,76,26,107,96,87,,,1,2.2,1,6,1,5,805,14,0
1725168,200790486,0,1,69,46,30,26,26,26,30,27,72,73,70,58,,,6,2.2,1,6,1,5,614,3,0
13336921,201427686,0,1,0,0,40,,,,31,0,0,0,0,0,,,1,2.2,1,6,1,5,54,21,0
5517980,200765193,0,1,391,393,348,457,298,279,302,421,316,317,310,251,,,1,2.2,1,6,1,5,803,14,0
13164029,202012894,0,1,71,24,41,36,44,60,45,61,54,66,63,50,,,1,2.2,1,6,1,5,220,7,0
12110451,203038866,0,1,65,69,61,73,101,147,107,110,101,111,21,77,,,1,4.4,1,6,1,3,882,6,0
6957703,201946754,0,1,127,92,69,85,83,81,84,113,99,119,122,118,,,1,2.2,1,14,1,1,863,6,0
12057513,201269249,0,2,18,24,18,23,17,20,13,5,12,4,9,7,,,1,2.2,1,6,1,5,865,2,0
2009516,200298098,0,1,187,195,209,188,225,183,199,207,200,222,0,0,,,1,2.2,1,6,1,5,829,1,0
11900245,200292367,0,1,110,168,136,146,163,142,138,144,66,62,74,69,,,1,2.2,1,6,1,5,735,11,0
6102962,201987329,0,1,167,41,36,140,219,272,200,184,202,207,185,78,,,1,1.1,1,6,1,5,13,1,0
3871319,203068155,0,2,0,,,,,,,,,,,,,,1,2.2,1,6,1,5,808,6,0
10079531,201730939,0,1,12,12,20,24,16,2,34,18,14,20,44,22,,,1,2.2,1,6,1,5,962,5,0
3275505,203326222,0,1,,,,,,,,,,11,11,11,,,1,2.2,1,6,1,5,610,3,0
954053,201302717,0,1,16,17,21,22,26,16,10,10,11,14,16,13,,,1,1.1,1,6,1,5,868,4,0
799006,201605904,0,1,8,6,4,5,5,15,19,17,11,8,6,6,,,1,2.2,1,6,1,5,960,18,0
10694438,201880883,0,1,47,44,48,54,57,48,40,72,100,102,80,69,,,1,2.2,1,6,1,5,866,6,0
2944893,203131169,0,1,27,28,28,28,28,26,28,26,28,27,28,26,,,1,2.2,1,6,1,5,960,20,0
11929673,201003655,0,1,136,102,97,120,170,173,104,124,152,54,95,3,,,1,2.2,1,6,1,5,882,8,0
10761219,200284400,0,1,181,126,135,120,152,152,149,147,144,196,145,248,,,1,2.2,1,6,1,5,828,4,0
7055442,203243113,0,1,85,44,44,49,42,44,32,32,33,49,46,39,,,1,2.2,1,6,1,5,825,5,0
529802,200293704,0,1,178,335,335,376,383,321,353,355,372,337,236,262,,,1,6.6,1,3,1,1,735,15,0
10774143,201358971,0,1,78,62,59,58,61,73,72,90,125,107,,127,,,1,2.2,1,6,1,5,875,8,0
2754990,201671959,0,1,40,71,31,81,55,107,69,75,86,67,71,32,,,1,2.2,1,6,1,5,964,9,0
7346714,202004831,0,1,0,146,238,24,310,165,223,327,248,270,147,187,,,1,2.2,1,6,1,5,859,2,0
3965768,201506237,0,1,154,99,112,138,79,95,144,46,198,137,101,86,,,1,2.2,1,6,1,5,816,2,0
3626912,201461668,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,1,2.2,1,6,1,5,103,4,0
11758133,203194506,0,2,,0,0,,,,0,0,0,,10,1,,,4,2.2,1,0,1,0,617,7,0
8379376,201819865,0,1,379,328,405,409,281,429,445,448,394,432,274,200,,,1,3.3,1,3,1,1,874,9,0
2791293,202982754,0,1,106,164,145,118,110,74,85,166,132,8,245,181,,,1,2.2,1,6,1,5,915,4,0
3483317,201975090,0,2,60,79,12,55,35,12,153,155,6,5,4,277,,,1,1.1,1,6,1,5,890,52,0
3912299,203191738,0,1,23,19,26,17,12,10,9,9,9,8,,13,,,1,2.2,1,6,1,5,875,7,0
8981681,200831990,0,2,274,227,263,295,332,303,269,289,,572,,,,,1,6.6,1,3,1,2,611,1,0
13287998,200710037,0,1,160,113,176,169,166,170,181,202,132,181,169,188,,,4,1.1,1,6,1,5,801,2,0
2623441,202595835,0,2,,680,103,103,13,66,185,313,66,67,81,99,,,1,6.6,1,0,1,0,822,16,0
227331,201384273,0,1,159,86,72,72,37,67,34,29,20,13,1,,,,2,19.8,1,10,1,2,821,12,0
8404130,201379972,0,2,62,74,16,54,40,42,47,42,,,,187,,,1,2.2,1,6,1,5,876,3,0
811777,201375870,0,1,33,28,31,34,40,41,32,23,20,38,33,35,,,1,2.2,1,6,1,5,863,4,0
7873305,201380700,0,2,62,77,25,74,68,100,61,,,,,,,,1,2.2,1,6,1,5,876,3,0
5624277,200837104,0,1,97,112,91,107,114,127,102,119,99,115,99,100,,,1,2.2,1,6,1,5,611,2,0
8887946,201810022,0,1,193,247,163,187,138,74,34,49,16,,,,,,1,2.2,1,6,1,5,877,8,0
11268178,203190639,0,2,142,204,169,129,82,91,99,127,138,118,124,74,,,1,2.2,1,0,1,0,803,14,0
5188333,201583451,0,1,25,2,62,15,18,28,42,20,,,,113,,,1,2.2,1,6,1,5,879,14,0
561058,202182539,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,4,2.2,1,6,1,5,735,20,0
8101145,202983942,0,1,15,22,31,15,64,45,50,40,25,22,34,108,,,1,2.2,1,0,1,0,841,6,0
9520339,201979903,0,1,1,4,11,2,3,2,14,2,2,5,,1,,,4,2.2,1,3,2,1,803,7,0
4990403,200965712,0,2,,,7,0,,74,,103,53,,72,84,,,1,2.2,1,6,1,5,845,4,0
11808757,201803730,0,1,0,10,0,0,7,49,64,60,48,50,35,37,,,4,2.2,1,6,1,5,808,6,0
9045751,201798929,0,1,13,43,33,34,36,35,34,36,,,,,,,1,2.2,1,6,1,5,882,10,0
7519005,203100841,0,1,39,21,29,42,33,47,17,31,37,27,32,33,,,1,2.2,1,6,1,5,362,8,0
6202959,202015686,0,1,27,35,18,27,31,3,29,36,31,32,37,32,,,1,2.2,1,6,1,5,913,3,0
10528863,201573584,0,1,39,48,27,25,17,48,15,15,17,16,14,14,,,1,2.2,1,6,1,5,862,5,0
2166536,203254747,0,1,,,,65,59,121,61,43,0,6,0,0,,,1,2.2,1,6,1,5,921,12,0
8562368,202433689,0,1,80,106,100,119,128,102,111,131,134,126,110,94,,,1,2.2,1,6,1,5,881,19,0
4783688,200878249,0,1,56,71,65,102,92,64,51,68,69,77,66,63,,,1,1.1,1,6,1,5,801,1,0
1464773,202013409,0,1,23,43,34,31,52,66,12,12,6,19,18,20,,,1,2.2,1,6,1,5,860,1,0
5138091,201408501,0,1,52,49,34,31,52,118,59,30,19,24,12,15,,,1,2.2,1,6,1,5,20,3,0
